Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"5203","'021","Northern America","1345","Rodenticides","5157","Agricultural Use","tonnes","11340.000000","E","11340.000000","E","11340.000000","E","11340.000000","E","11340.000000","E","11340.000000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","11339.800000","E","5669.900000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","37.000000","E","35.000000","E","27.000000","E","31.000000","E","31.000000","E"
"5203","'021","Northern America","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","13390.040000","E","11430.520000","E","13145.100000","E","13553.330000","E","13154.170000","E","13967.960000","E","13420.980000","E","15577.400000","E","25027.580000","E","29016.520000","E","28850.520000","E","29522.520000","E","30464.270000","E","31855.350000","E","31250.010000","E","29444.130000","E","31880.730000","E","21105.290000","E","14865.780000","E","9221.500000","E","9931.600000","E","9409.800000","E","10795.000000","E","11156.900000","E","11911.500000","E","15616.960000","E","18076.900000","E","15959.900000","E","14266.900000","E","14944.900000","E","14944.900000","E"
"5204","'013","Central America","1357","Pesticides (total)","5157","Agricultural Use","tonnes","51831.600000","E","52120.270000","E","54863.140000","E","55973.370000","E","54416.320000","E","56771.550000","E","57751.520000","E","60118.840000","E","59621.180000","E","66181.830000","E","64000.900000","E","55916.660000","E","47457.520000","E","52398.240000","E","55426.670000","E","82605.510000","E","82408.480000","E","106513.300000","E","103893.970000","E","95812.130000","E","105672.210000","E","99738.080000","E","97729.030000","E","103887.300000","E","89979.830000","E","91415.880000","E","90809.670000","E","96310.280000","E","97542.170000","E","94399.700000","E","90163.480000","E"
"5204","'013","Central America","1309","Insecticides","5157","Agricultural Use","tonnes","12372.960000","E","12990.410000","E","12881.590000","E","12618.310000","E","12571.310000","E","11982.030000","E","12916.560000","E","14780.640000","E","14813.400000","E","14945.720000","E","14547.240000","E","11145.440000","E","10148.620000","E","10625.540000","E","10712.630000","E","12599.560000","E","13278.650000","E","16279.720000","E","16389.320000","E","14452.540000","E","15928.610000","E","14210.650000","E","15877.920000","E","18767.570000","E","14995.560000","E","14424.910000","E","12417.820000","E","14839.760000","E","16299.720000","E","16001.000000","E","13692.150000","E"
"5204","'013","Central America","1316","Mineral Oils","5157","Agricultural Use","tonnes","2207.000000","E","1186.250000","E","1919.030000","E","5.060000","E","2896.590000","E","5788.130000","E","4030.160000","E","1023.470000","E","3.790000","E","5794.110000","E","2.430000","E","1.740000","E","73.780000","E","145.820000","E","218.570000","E","291.320000","E","363.600000","E","184.820000","E","455.420000","E","179.140000","E","243.370000","E","313.280000","E","256.580000","E","595.900000","E","411.840000","E","608.370000","E","669.820000","E","685.200000","E","917.470000","E","598.640000","E","606.890000","E"
"5204","'013","Central America","1320","Herbicides","5157","Agricultural Use","tonnes","16441.880000","E","16682.880000","E","16695.050000","E","17116.360000","E","17124.030000","E","17618.660000","E","18780.920000","E","16997.580000","E","17901.660000","E","20739.350000","E","23759.290000","E","19946.700000","E","17659.320000","E","21216.280000","E","23034.680000","E","31959.110000","E","32614.600000","E","44153.030000","E","38650.750000","E","34272.320000","E","38658.440000","E","36174.230000","E","40250.660000","E","39702.010000","E","34479.720000","E","31680.840000","E","32089.710000","E","34563.020000","E","34192.410000","E","32815.690000","E","32183.780000","E"
"5204","'013","Central America","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","20234.420000","E","20617.220000","E","22785.980000","E","25619.630000","E","21214.290000","E","20768.550000","E","21377.280000","E","25235.780000","E","26286.680000","E","23900.620000","E","24046.390000","E","21663.030000","E","14584.430000","E","16213.140000","E","18069.240000","E","34618.740000","E","33800.420000","E","43931.680000","E","46399.800000","E","45296.720000","E","49535.560000","E","45840.150000","E","37770.230000","E","39729.680000","E","36358.210000","E","41192.990000","E","42053.190000","E","42062.740000","E","42078.810000","E","41036.260000","E","39630.350000","E"
"5204","'013","Central America","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.020000","E","0.020000","E","0.020000","E","0.020000","E","0.020000","E","0.020000","E","2.050000","E","4.090000","E","6.120000","E","108.180000","E","214.180000","E","1020.100000","E","849.400000","E","679.780000","E","510.160000","E","343.060000","E","170.930000","E","16.120000","E","28.120000","E","31.000000","E","42.120000","E","97.490000","E","36.200000","E","45.770000","E","49.540000","E","54.560000","E","53.470000","E","57.090000","E","54.720000","E","57.070000","E","53.040000","E"
"5204","'013","Central America","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","1.400000","E","1.400000","E","1.400000","E","1.400000","E","1.400000","E","1.400000","E","1.400000","E","4.530000","E","7.660000","E","44.790000","E","81.910000","E","17.040000","E","20.260000","E","23.470000","E","13.020000","E","27.590000","E","33.560000","E","63.840000","E","76.370000","E","57.560000","E","69.120000","E","7.930000","E","74.620000","E","114.110000","E","113.850000","E","132.300000","E","128.000000","E","132.820000","E","118.380000","E","131.470000","E","131.970000","E"
"5204","'013","Central America","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","47.870000","E","48.740000","E","58.720000","E","87.140000","E","76.890000","E","66.640000","E","70.760000","E","71.020000","E","68.430000","E","83.970000","E","99.570000","E","70.750000","E","80.940000","E","94.340000","E","115.460000","E","142.170000","E","181.450000","E","138.890000","E","172.470000","E","157.160000","E","225.410000","E","271.840000","E","1100.090000","E","1076.890000","E","1067.270000","E","969.930000","E","899.920000","E","967.280000","E","1055.910000","E","979.810000","E","976.640000","E"
"5204","'013","Central America","1345","Rodenticides","5157","Agricultural Use","tonnes","526.050000","E","593.350000","E","520.700000","E","524.130000","E","529.820000","E","543.500000","E","569.130000","E","730.810000","E","528.870000","E","559.880000","E","473.010000","E","904.320000","E","1710.420000","E","1046.710000","E","411.940000","E","233.160000","E","97.490000","E","78.240000","E","55.850000","E","73.750000","E","91.230000","E","9.090000","E","6.840000","E","7.090000","E","3.980000","E","18.550000","E","9.940000","E","19.760000","E","16.210000","E","6.530000","E","31.850000","E"
"5204","'013","Central America","1351","Disinfectants","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.400000","E","813.300000","E","864.330000","E","660.270000","E","368.670000","E","323.550000","E","368.710000","E","364.060000","E","381.440000","E","381.440000","E","381.440000","E"
"5204","'013","Central America","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.650000","E","1.310000","E","1.960000","E","2.610000","E","3.260000","E","1270.920000","E","4.570000","E","5.220000","E","776.880000","E","1147.530000","E","2330.340000","E","2353.150000","E","2340.970000","E","2390.780000","E","1867.770000","E","1666.960000","E","1665.870000","E","1291.940000","E","877.950000","E","2000.120000","E","1491.550000","E","3188.030000","E","2131.200000","E","2009.870000","E","2119.100000","E","2618.550000","E","2427.090000","E","2391.780000","E","2475.350000","E"
"5206","'029","Caribbean","1357","Pesticides (total)","5157","Agricultural Use","tonnes","7448.980000","E","7516.800000","E","7502.820000","E","7488.700000","E","7499.760000","E","6118.860000","E","6120.580000","E","5559.840000","E","6504.770000","E","7922.190000","E","7545.020000","E","9908.250000","E","6530.340000","E","3372.060000","E","6025.210000","E","5873.310000","E","6269.880000","E","7952.910000","E","7447.510000","E","7819.660000","E","7977.730000","E","8255.470000","E","8830.830000","E","9129.850000","E","9438.650000","E","7851.580000","E","9056.260000","E","10149.400000","E","10604.590000","E","10358.770000","E","10694.660000","E"
"5206","'029","Caribbean","1309","Insecticides","5157","Agricultural Use","tonnes","3113.060000","E","3192.430000","E","3175.140000","E","3144.460000","E","3090.760000","E","1304.050000","E","1540.570000","E","1415.460000","E","1697.220000","E","1914.500000","E","1758.380000","E","1950.360000","E","1562.360000","E","1185.160000","E","1268.220000","E","1287.980000","E","1207.430000","E","1350.310000","E","1297.980000","E","1274.810000","E","1246.990000","E","1423.060000","E","1569.310000","E","2047.090000","E","2348.280000","E","2513.580000","E","3321.800000","E","2615.010000","E","2900.330000","E","2814.800000","E","2923.450000","E"
"5206","'029","Caribbean","1316","Mineral Oils","5157","Agricultural Use","tonnes","63.000000","E","63.000000","E","63.000000","E","63.000000","E","63.000000","E","78.000000","E","44.000000","E","55.000000","E","99.000000","E","185.000000","E","295.000000","E","125.000000","E","66.700000","E","8.400000","E","333.080000","E","415.790000","E","435.610000","E","705.720000","E","359.950000","E","610.110000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E","426.290000","E"
"5206","'029","Caribbean","1320","Herbicides","5157","Agricultural Use","tonnes","2839.930000","E","2888.560000","E","2875.230000","E","2891.000000","E","2933.770000","E","2710.950000","E","2681.660000","E","2355.000000","E","2973.370000","E","3489.910000","E","3490.770000","E","3732.620000","E","2557.000000","E","1402.010000","E","2973.030000","E","2713.340000","E","3230.980000","E","4022.270000","E","4074.990000","E","4131.570000","E","4446.560000","E","4519.420000","E","4771.910000","E","4663.110000","E","4679.330000","E","2988.070000","E","2910.460000","E","3905.520000","E","3935.100000","E","3856.420000","E","3974.170000","E"
"5206","'029","Caribbean","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","1268.890000","E","1207.600000","E","1218.850000","E","1223.100000","E","1241.340000","E","1767.330000","E","1697.300000","E","1596.910000","E","1577.870000","E","2117.500000","E","1683.520000","E","3820.690000","E","2154.740000","E","673.220000","E","1306.590000","E","1212.060000","E","1245.450000","E","1699.310000","E","1583.990000","E","1662.830000","E","1689.860000","E","1718.200000","E","1895.460000","E","1841.710000","E","1845.160000","E","1786.460000","E","2174.130000","E","3006.490000","E","3153.830000","E","3079.650000","E","3179.460000","E"
"5206","'029","Caribbean","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","1.000000","E","2.000000","E","4.800000","E","7.000000","E","53.000000","E","28.000000","E","3.000000","E","3.000000","E","3.000000","E","3.000000","E","3.000000","E","3.000000","E","3.000000","E","3.000000","E","3.000000","E","3.980000","E","4.740000","E","4.130000","E","3.520000","E","3.520000","E","3.520000","E","3.520000","E","3.520000","E","3.000000","E"
"5206","'029","Caribbean","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","2.000000","E","4.000000","E","6.000000","E","7.000000","E","51.000000","E","28.000000","E","5.000000","E","5.220000","E","85.040000","E","5.430000","E","6.920000","E","6.890000","E","5.840000","E","9.160000","E","9.160000","E","10.070000","E","10.540000","E","9.850000","E","9.160000","E","9.160000","E","9.160000","E","9.160000","E","9.160000","E","9.160000","E"
"5206","'029","Caribbean","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","49.570000","E","49.840000","E","51.760000","E","54.850000","E","60.930000","E","117.690000","E","83.450000","E","75.730000","E","67.160000","E","67.700000","E","95.290000","E","55.910000","E","42.830000","E","29.140000","E","68.590000","E","44.380000","E","45.490000","E","63.530000","E","39.540000","E","43.690000","E","48.880000","E","46.520000","E","41.430000","E","30.560000","E","23.640000","E","34.590000","E","51.630000","E","43.440000","E","29.510000","E","28.200000","E","30.030000","E"
"5206","'029","Caribbean","1345","Rodenticides","5157","Agricultural Use","tonnes","111.850000","E","112.510000","E","116.050000","E","108.830000","E","105.810000","E","137.130000","E","68.760000","E","52.800000","E","78.220000","E","130.650000","E","202.960000","E","114.590000","E","85.650000","E","62.440000","E","64.170000","E","108.760000","E","93.540000","E","98.280000","E","79.260000","E","87.050000","E","106.310000","E","108.020000","E","109.820000","E","102.960000","E","98.410000","E","85.210000","E","154.860000","E","133.570000","E","138.460000","E","132.340000","E","140.700000","E"
"5206","'029","Caribbean","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","2.680000","E","2.840000","E","2.790000","E","3.470000","E","4.150000","E","3.710000","E","4.840000","E","5.940000","E","5.930000","E","6.130000","E","5.100000","E","5.080000","E","5.070000","E","3.680000","E","3.300000","E","2.980000","E","2.960000","E","3.580000","E","1.920000","E","0.770000","E","0.690000","E","1.790000","E","2.560000","E","2.850000","E","3.560000","E","4.690000","E","4.400000","E","6.400000","E","8.400000","E","8.400000","E","8.400000","E"
