Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"5300","'142","Asia","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","4.670000","E","5.500000","E","6.140000","E","7.070000","E","8.600000","E","11.360000","E","11.080000","E","12.380000","E","14.230000","E","16.440000","E","17.550000","E","19.630000","E","21.380000","E","19.290000","E","24.840000","E","24.550000","E","31.700000","E","38.410000","E","41.670000","E","45.910000","E","46.160000","E","48.060000","E","53.190000","E","57.000000","E","54.590000","E","56.630000","E","61.470000","E","68.180000","E","69.500000","E","71.650000","E","73.200000","E","71.430000","E","67.630000","E","70.700000","E","79.970000","E","85.000000","E","82.520000","E","84.670000","E","87.650000","E","83.150000","E","83.300000","E","87.700000","E","89.210000","E","92.650000","E","95.440000","E","99.050000","E","101.160000","E","102.520000","E","107.230000","E","108.880000","E","110.550000","E","110.230000","E","111.180000","E","111.780000","E","111.230000","E","110.090000","E","109.740000","E","108.100000","E","107.680000","E","111.420000","E"
"5300","'142","Asia","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","1.230000","E","1.430000","E","1.570000","E","1.780000","E","2.120000","E","2.740000","E","2.610000","E","2.850000","E","3.190000","E","3.600000","E","3.740000","E","4.120000","E","4.410000","E","3.900000","E","4.900000","E","4.750000","E","6.030000","E","7.190000","E","7.700000","E","8.300000","E","8.210000","E","8.510000","E","9.310000","E","10.000000","E","9.580000","E","9.790000","E","10.530000","E","11.480000","E","11.530000","E","11.710000","E","11.780000","E","12.040000","E","11.250000","E","11.570000","E","12.890000","E","13.460000","E","12.880000","E","13.050000","E","13.370000","E","12.460000","E","12.370000","E","12.880000","E","13.010000","E","13.430000","E","13.670000","E","14.020000","E","14.200000","E","14.200000","E","14.770000","E","14.850000","E","14.960000","E","14.800000","E","14.820000","E","14.770000","E","14.620000","E","14.410000","E","14.290000","E","13.960000","E","13.780000","E","14.150000","E"
"5300","'142","Asia","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","6.640000","E","7.600000","E","8.220000","E","9.110000","E","10.850000","E","13.840000","E","13.110000","E","14.230000","E","15.990000","E","17.730000","E","18.420000","E","20.910000","E","21.470000","E","19.250000","E","23.600000","E","23.180000","E","28.870000","E","33.040000","E","35.690000","E","38.320000","E","36.880000","E","37.340000","E","39.340000","E","40.810000","E","39.310000","E","39.940000","E","42.860000","E","45.550000","E","45.140000","E","44.740000","E","44.700000","E","43.510000","E","39.690000","E","40.070000","E","42.980000","E","43.930000","E","41.670000","E","41.450000","E","41.400000","E","37.930000","E","37.480000","E","38.780000","E","38.300000","E","38.680000","E","38.240000","E","38.420000","E","37.920000","E","37.150000","E","38.410000","E","37.660000","E","36.780000","E","35.820000","E","35.130000","E","34.960000","E","34.450000","E","34.000000","E","32.900000","E","31.950000","E","31.640000","E","32.330000","E"
"5300","'142","Asia","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","2.330000","E","2.490000","E","3.010000","E","3.360000","E","4.070000","E","5.200000","E","4.970000","E","5.030000","E","6.000000","E","6.480000","E","7.280000","E","8.060000","E","9.560000","E","8.540000","E","9.090000","E","9.600000","E","11.540000","E","11.540000","E","13.050000","E","14.860000","E","15.260000","E","16.790000","E","18.780000","E","19.560000","E","17.590000","E","18.330000","E","20.390000","E","23.480000","E","24.720000","E","26.670000","E","29.480000","E","27.130000","E","24.070000","E","26.270000","E","29.270000","E","28.020000","E","31.760000","E","32.490000","E","32.890000","E","31.520000","E","31.550000","E","33.730000","E","33.530000","E","36.050000","E","38.690000","E","40.650000","E","37.490000","E","36.820000","E","43.740000","E","48.160000","E","46.980000","E","45.400000","E","44.310000","E","44.750000","E","44.670000","E","44.350000","E","44.620000","E","42.220000","E","41.640000","E","43.850000","E"
"5300","'142","Asia","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","0.620000","E","0.650000","E","0.770000","E","0.840000","E","1.000000","E","1.250000","E","1.170000","E","1.160000","E","1.340000","E","1.420000","E","1.550000","E","1.690000","E","1.970000","E","1.730000","E","1.790000","E","1.860000","E","2.200000","E","2.160000","E","2.410000","E","2.690000","E","2.710000","E","2.970000","E","3.290000","E","3.430000","E","3.090000","E","3.170000","E","3.490000","E","3.950000","E","4.100000","E","4.360000","E","4.750000","E","4.570000","E","4.000000","E","4.300000","E","4.720000","E","4.440000","E","4.960000","E","5.010000","E","5.020000","E","4.720000","E","4.690000","E","4.950000","E","4.890000","E","5.220000","E","5.540000","E","5.750000","E","5.260000","E","5.100000","E","6.020000","E","6.570000","E","6.360000","E","6.100000","E","5.910000","E","5.910000","E","5.870000","E","5.810000","E","5.810000","E","5.450000","E","5.330000","E","5.570000","E"
"5300","'142","Asia","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","3.320000","E","3.440000","E","4.030000","E","4.330000","E","5.140000","E","6.340000","E","5.880000","E","5.780000","E","6.740000","E","6.980000","E","7.640000","E","8.580000","E","9.600000","E","8.530000","E","8.640000","E","9.060000","E","10.510000","E","9.930000","E","11.180000","E","12.400000","E","12.190000","E","13.040000","E","13.890000","E","14.000000","E","12.670000","E","12.930000","E","14.220000","E","15.690000","E","16.060000","E","16.650000","E","18.000000","E","16.520000","E","14.130000","E","14.890000","E","15.730000","E","14.480000","E","16.040000","E","15.900000","E","15.540000","E","14.380000","E","14.200000","E","14.920000","E","14.400000","E","15.050000","E","15.500000","E","15.770000","E","14.050000","E","13.340000","E","15.670000","E","16.660000","E","15.630000","E","14.750000","E","14.000000","E","14.000000","E","13.830000","E","13.700000","E","13.380000","E","12.480000","E","12.230000","E","12.730000","E"
"5300","'142","Asia","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","1.450000","E","1.550000","E","1.770000","E","1.780000","E","1.940000","E","2.120000","E","2.500000","E","2.570000","E","2.720000","E","2.780000","E","2.790000","E","3.120000","E","3.730000","E","3.840000","E","3.290000","E","3.520000","E","4.010000","E","4.690000","E","5.300000","E","5.080000","E","5.720000","E","5.430000","E","6.250000","E","6.720000","E","5.920000","E","6.650000","E","8.300000","E","9.380000","E","8.870000","E","10.350000","E","11.190000","E","9.120000","E","8.460000","E","10.690000","E","11.680000","E","11.070000","E","13.200000","E","13.450000","E","14.160000","E","13.940000","E","15.290000","E","16.010000","E","16.160000","E","19.840000","E","22.780000","E","21.250000","E","27.050000","E","23.690000","E","19.750000","E","25.790000","E","28.220000","E","27.560000","E","27.690000","E","32.770000","E","33.360000","E","33.200000","E","34.620000","E","33.540000","E","31.310000","E","32.100000","E"
"5300","'142","Asia","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","0.380000","E","0.400000","E","0.450000","E","0.450000","E","0.480000","E","0.510000","E","0.590000","E","0.590000","E","0.610000","E","0.610000","E","0.590000","E","0.660000","E","0.770000","E","0.780000","E","0.650000","E","0.680000","E","0.760000","E","0.880000","E","0.980000","E","0.920000","E","1.020000","E","0.960000","E","1.090000","E","1.180000","E","1.040000","E","1.150000","E","1.420000","E","1.580000","E","1.470000","E","1.690000","E","1.800000","E","1.540000","E","1.410000","E","1.750000","E","1.880000","E","1.750000","E","2.060000","E","2.070000","E","2.160000","E","2.090000","E","2.270000","E","2.350000","E","2.360000","E","2.870000","E","3.260000","E","3.010000","E","3.800000","E","3.280000","E","2.720000","E","3.520000","E","3.820000","E","3.700000","E","3.690000","E","4.330000","E","4.390000","E","4.350000","E","4.510000","E","4.330000","E","4.000000","E","4.080000","E"
"5300","'142","Asia","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","2.070000","E","2.140000","E","2.360000","E","2.290000","E","2.450000","E","2.580000","E","2.950000","E","2.950000","E","3.060000","E","3.000000","E","2.930000","E","3.330000","E","3.750000","E","3.830000","E","3.120000","E","3.320000","E","3.650000","E","4.040000","E","4.540000","E","4.240000","E","4.570000","E","4.220000","E","4.620000","E","4.810000","E","4.260000","E","4.690000","E","5.790000","E","6.260000","E","5.760000","E","6.460000","E","6.830000","E","5.550000","E","4.970000","E","6.060000","E","6.280000","E","5.720000","E","6.660000","E","6.580000","E","6.690000","E","6.360000","E","6.880000","E","7.080000","E","6.940000","E","8.280000","E","9.130000","E","8.240000","E","10.140000","E","8.590000","E","7.070000","E","8.920000","E","9.390000","E","8.960000","E","8.750000","E","10.250000","E","10.330000","E","10.250000","E","10.380000","E","9.910000","E","9.200000","E","9.320000","E"
"5301","'143","Central Asia","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",,"E","16.350000","E","13.120000","E","12.090000","E","12.100000","E","10.780000","E","20.860000","E","18.630000","E","18.170000","E","19.750000","E","18.100000","E","18.820000","E","19.960000","E","17.430000","E","19.630000","E","22.280000","E","22.810000","E","24.320000","E","26.610000","E","27.690000","E","28.190000","E","29.170000","E","29.370000","E","31.740000","E","34.180000","E","31.800000","E","32.440000","E","31.440000","E","33.630000","E","30.650000","E"
"5301","'143","Central Asia","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.950000","E","11.100000","E","10.050000","E","9.990000","E","8.470000","E","16.090000","E","14.110000","E","13.650000","E","14.070000","E","12.540000","E","12.570000","E","13.170000","E","11.390000","E","12.670000","E","14.200000","E","14.330000","E","14.980000","E","16.180000","E","16.560000","E","16.780000","E","17.130000","E","16.970000","E","18.070000","E","19.200000","E","17.600000","E","17.670000","E","16.890000","E","17.620000","E","15.880000","E"
"5301","'143","Central Asia","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.980000","E","18.760000","E","18.560000","E","20.590000","E","19.700000","E","36.900000","E","34.900000","E","29.380000","E","31.030000","E","25.520000","E","25.140000","E","25.870000","E","21.550000","E","23.020000","E","24.810000","E","24.130000","E","25.860000","E","26.250000","E","27.700000","E","25.220000","E","27.590000","E","25.700000","E","26.920000","E","27.580000","E","24.780000","E","25.040000","E","23.810000","E","25.110000","E","22.580000","E"
"5301","'143","Central Asia","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",,"E","15.180000","E","12.430000","E","4.570000","E","4.030000","E","5.550000","E","4.070000","E","3.700000","E","3.540000","E","3.110000","E","3.410000","E","4.570000","E","4.030000","E","4.100000","E","3.570000","E","4.530000","E","4.630000","E","4.330000","E","5.740000","E","5.450000","E","5.850000","E","5.530000","E","6.090000","E","6.780000","E","7.470000","E","7.240000","E","7.980000","E","7.810000","E","7.940000","E","9.340000","E"
"5301","'143","Central Asia","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.960000","E","10.510000","E","3.800000","E","3.330000","E","4.360000","E","3.140000","E","2.810000","E","2.660000","E","2.210000","E","2.360000","E","3.050000","E","2.660000","E","2.680000","E","2.300000","E","2.890000","E","2.910000","E","2.670000","E","3.490000","E","3.260000","E","3.480000","E","3.250000","E","3.520000","E","3.860000","E","4.200000","E","4.010000","E","4.350000","E","4.200000","E","4.160000","E","4.840000","E"
"5301","'143","Central Asia","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.420000","E","17.760000","E","7.020000","E","6.860000","E","10.140000","E","7.200000","E","6.940000","E","5.730000","E","4.880000","E","4.800000","E","6.100000","E","5.220000","E","5.070000","E","4.180000","E","5.040000","E","4.890000","E","4.610000","E","5.660000","E","5.450000","E","5.230000","E","5.230000","E","5.330000","E","5.750000","E","6.020000","E","5.640000","E","6.160000","E","5.920000","E","5.930000","E","6.880000","E"
"5301","'143","Central Asia","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",,"E","1.890000","E","1.750000","E","1.510000","E","1.500000","E","2.160000","E","2.150000","E","0.980000","E","0.440000","E","0.280000","E","0.980000","E","0.430000","E","0.300000","E","0.810000","E","0.760000","E","0.860000","E","1.050000","E","0.840000","E","1.120000","E","1.120000","E","1.560000","E","1.380000","E","1.950000","E","2.040000","E","2.120000","E","2.070000","E","2.160000","E","2.080000","E","2.130000","E","2.170000","E"
"5301","'143","Central Asia","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.610000","E","1.480000","E","1.250000","E","1.240000","E","1.700000","E","1.650000","E","0.750000","E","0.330000","E","0.200000","E","0.680000","E","0.290000","E","0.200000","E","0.530000","E","0.490000","E","0.550000","E","0.660000","E","0.520000","E","0.680000","E","0.670000","E","0.930000","E","0.810000","E","1.130000","E","1.160000","E","1.190000","E","1.140000","E","1.180000","E","1.120000","E","1.110000","E","1.120000","E"
"5301","'143","Central Asia","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.540000","E","2.500000","E","2.310000","E","2.560000","E","3.950000","E","3.800000","E","1.840000","E","0.700000","E","0.440000","E","1.390000","E","0.580000","E","0.390000","E","1.000000","E","0.890000","E","0.960000","E","1.110000","E","0.890000","E","1.110000","E","1.120000","E","1.400000","E","1.300000","E","1.700000","E","1.730000","E","1.710000","E","1.610000","E","1.670000","E","1.570000","E","1.590000","E","1.600000","E"
"5302","'030","Eastern Asia","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","12.550000","E","15.010000","E","16.760000","E","18.810000","E","24.390000","E","32.670000","E","27.290000","E","29.200000","E","33.770000","E","40.620000","E","40.730000","E","46.060000","E","52.700000","E","46.340000","E","57.510000","E","55.480000","E","77.210000","E","98.680000","E","111.380000","E","123.140000","E","117.750000","E","118.280000","E","125.230000","E","130.040000","E","113.590000","E","110.760000","E","133.360000","E","144.500000","E","145.740000","E","148.860000","E","150.200000","E","154.630000","E","139.110000","E","144.670000","E","175.320000","E","185.760000","E","169.810000","E","168.760000","E","177.750000","E","163.260000","E","164.210000","E","183.750000","E","183.970000","E","190.950000","E","192.970000","E","195.780000","E","200.300000","E","200.930000","E","203.740000","E","208.370000","E","212.680000","E","216.030000","E","217.080000","E","218.460000","E","216.840000","E","214.700000","E","209.040000","E","199.850000","E","189.450000","E","182.360000","E"
